sample_id,lang_a,lang_b,pair,label_a,label_b,prob_a,prob_b,label_disagreement,confidence_distance
52,en,fr,en-fr,neutral,neutral,0.9531277329459309,0.969597787103243,0.0,0.016470054157312064
52,en,de,en-de,neutral,neutral,0.9531277329459309,0.9551567124100879,0.0,0.0020289794641570325
52,en,ar,en-ar,neutral,neutral,0.9531277329459309,0.9519899533454846,0.0,0.0011377796004462537
52,en,es,en-es,neutral,neutral,0.9531277329459309,0.9704131484352229,0.0,0.017285415489291966
52,en,th,en-th,neutral,neutral,0.9531277329459309,0.9526894065745264,0.0,0.00043832637140450714
52,en,tr,en-tr,neutral,neutral,0.9531277329459309,0.9831405862848764,0.0,0.030012853338945544
52,en,vi,en-vi,neutral,neutral,0.9531277329459309,0.9668954526417116,0.0,0.013767719695780722
52,en,sw,en-sw,neutral,neutral,0.9531277329459309,0.9763998035644372,0.0,0.023272070618506335
53,en,hi,en-hi,contradiction,contradiction,0.980918025586875,0.9484637186241168,0.0,0.032454306962758195
53,en,zh,en-zh,contradiction,contradiction,0.980918025586875,0.9833064260557202,0.0,0.002388400468845142
53,en,fr,en-fr,contradiction,contradiction,0.980918025586875,0.9690830278416003,0.0,0.011834997745274745
53,en,de,en-de,contradiction,contradiction,0.980918025586875,0.9826762940624792,0.0,0.00175826847560423
53,en,ar,en-ar,contradiction,contradiction,0.980918025586875,0.9772106460890378,0.0,0.003707379497837171
53,en,es,en-es,contradiction,contradiction,0.980918025586875,0.9416201770694391,0.0,0.039297848517435896
53,en,th,en-th,contradiction,neutral,0.980918025586875,0.9420647407637928,1.0,0.03885328482308226
53,en,tr,en-tr,contradiction,contradiction,0.980918025586875,0.9611335162371331,0.0,0.019784509349741963
53,en,vi,en-vi,contradiction,contradiction,0.980918025586875,0.9628687549047233,0.0,0.018049270682151675
53,en,sw,en-sw,contradiction,contradiction,0.980918025586875,0.9642958119809543,0.0,0.016622213605920755
54,en,hi,en-hi,neutral,neutral,0.9224365543942533,0.9743884597903507,0.0,0.0519519053960974
54,en,zh,en-zh,neutral,neutral,0.9224365543942533,0.9770821469858897,0.0,0.05464559259163637
54,en,fr,en-fr,neutral,neutral,0.9224365543942533,0.9729300340810069,0.0,0.05049347968675355
54,en,de,en-de,neutral,neutral,0.9224365543942533,0.9752976748094453,0.0,0.052861120415191976
54,en,ar,en-ar,neutral,neutral,0.9224365543942533,0.9514503959306325,0.0,0.029013841536379203
54,en,es,en-es,neutral,neutral,0.9224365543942533,0.9558389056356286,0.0,0.03340235124137525
54,en,th,en-th,neutral,neutral,0.9224365543942533,0.9607068441566804,0.0,0.03827028976242708
54,en,tr,en-tr,neutral,neutral,0.9224365543942533,0.9701088810547099,0.0,0.04767232666045662
54,en,vi,en-vi,neutral,neutral,0.9224365543942533,0.9704667167709575,0.0,0.04803016237670421
54,en,sw,en-sw,neutral,neutral,0.9224365543942533,0.9798595313321683,0.0,0.05742297693791498
55,en,hi,en-hi,neutral,neutral,0.9842037973091663,0.9835691647942909,0.0,0.0006346325148753884
55,en,zh,en-zh,neutral,neutral,0.9842037973091663,0.9849811645740961,0.0,0.0007773672649298291
55,en,fr,en-fr,neutral,neutral,0.9842037973091663,0.9741005224713913,0.0,0.010103274837774956
55,en,de,en-de,neutral,neutral,0.9842037973091663,0.9756371122936112,0.0,0.008566685015555131
55,en,ar,en-ar,neutral,neutral,0.9842037973091663,0.9746087240800466,0.0,0.009595073229119677
55,en,es,en-es,neutral,neutral,0.9842037973091663,0.9698256239258585,0.0,0.014378173383307824
55,en,th,en-th,neutral,neutral,0.9842037973091663,0.9872280759384415,0.0,0.0030242786292752344
55,en,tr,en-tr,neutral,neutral,0.9842037973091663,0.9788134390737706,0.0,0.005390358235395687
55,en,vi,en-vi,neutral,neutral,0.9842037973091663,0.9832023850969532,0.0,0.0010014122122130598
55,en,sw,en-sw,neutral,neutral,0.9842037973091663,0.9863762302453573,0.0,0.00217243293619096
56,en,hi,en-hi,contradiction,contradiction,0.9828401795613237,0.925630722576007,0.0,0.057209456985316764
56,en,zh,en-zh,contradiction,contradiction,0.9828401795613237,0.9564445282239704,0.0,0.026395651337353332
56,en,fr,en-fr,contradiction,contradiction,0.9828401795613237,0.9432261423292404,0.0,0.03961403723208334
56,en,de,en-de,contradiction,contradiction,0.9828401795613237,0.9511359887734581,0.0,0.03170419078786568
56,en,ar,en-ar,contradiction,neutral,0.9828401795613237,0.9586846903153792,1.0,0.024155489245944572
56,en,es,en-es,contradiction,neutral,0.9828401795613237,0.9564910437961063,1.0,0.02634913576521747
56,en,th,en-th,contradiction,neutral,0.9828401795613237,0.9827423596188248,1.0,9.781994249891124e-05
56,en,tr,en-tr,contradiction,neutral,0.9828401795613237,0.9745037161508068,1.0,0.00833646341051697
56,en,vi,en-vi,contradiction,neutral,0.9828401795613237,0.9194847992483595,1.0,0.06335538031296428
56,en,sw,en-sw,contradiction,neutral,0.9828401795613237,0.9801842241338071,1.0,0.002655955427516621
57,en,hi,en-hi,entailment,neutral,0.9721416413926811,0.972526285088468,1.0,0.0003846436957868349
57,en,zh,en-zh,entailment,neutral,0.9721416413926811,0.9787562399938092,1.0,0.006614598601128119
57,en,fr,en-fr,entailment,neutral,0.9721416413926811,0.9675257167896983,1.0,0.004615924602982768
57,en,de,en-de,entailment,neutral,0.9721416413926811,0.968955371665697,1.0,0.0031862697269841034
57,en,ar,en-ar,entailment,neutral,0.9721416413926811,0.9663830449728523,1.0,0.0057585964198287876
57,en,es,en-es,entailment,entailment,0.9721416413926811,0.9488710710702591,0.0,0.02327057032242197
57,en,th,en-th,entailment,neutral,0.9721416413926811,0.9686527160928605,1.0,0.003488925299820589
57,en,tr,en-tr,entailment,neutral,0.9721416413926811,0.9589925022462967,1.0,0.013149139146384381
57,en,vi,en-vi,entailment,entailment,0.9721416413926811,0.9447810406109332,0.0,0.027360600781747957
57,en,sw,en-sw,entailment,neutral,0.9721416413926811,0.9406000518627088,1.0,0.031541589529972325
58,en,hi,en-hi,neutral,neutral,0.9867252807137012,0.984720837173229,0.0,0.002004443540472245
58,en,zh,en-zh,neutral,neutral,0.9867252807137012,0.9843015170855057,0.0,0.002423763628195519
58,en,fr,en-fr,neutral,neutral,0.9867252807137012,0.9866833439847744,0.0,4.193672892682798e-05
58,en,de,en-de,neutral,neutral,0.9867252807137012,0.9843381037704311,0.0,0.002387176943270175
58,en,ar,en-ar,neutral,neutral,0.9867252807137012,0.9837622325268717,0.0,0.0029630481868295755
58,en,es,en-es,neutral,neutral,0.9867252807137012,0.9870301703063346,0.0,0.00030488959263330617
58,en,th,en-th,neutral,neutral,0.9867252807137012,0.9783596837545725,0.0,0.008365596959128752
58,en,tr,en-tr,neutral,neutral,0.9867252807137012,0.9860781335321287,0.0,0.0006471471815725494
58,en,vi,en-vi,neutral,neutral,0.9867252807137012,0.9791814076439317,0.0,0.007543873069769558
58,en,sw,en-sw,neutral,neutral,0.9867252807137012,0.9508648835673498,0.0,0.035860397146351475
59,en,hi,en-hi,contradiction,contradiction,0.9890894713141021,0.9856209027661739,0.0,0.003468568547928208
59,en,zh,en-zh,contradiction,contradiction,0.9890894713141021,0.9856787659386524,0.0,0.0034107053754496297
59,en,fr,en-fr,contradiction,contradiction,0.9890894713141021,0.98446582163417,0.0,0.004623649679932118
59,en,de,en-de,contradiction,contradiction,0.9890894713141021,0.9919176343950125,0.0,0.002828163080910384
59,en,ar,en-ar,contradiction,contradiction,0.9890894713141021,0.9557508243505337,0.0,0.033338646963568364
59,en,es,en-es,contradiction,contradiction,0.9890894713141021,0.9890480059924308,0.0,4.146532167126349e-05
59,en,th,en-th,contradiction,contradiction,0.9890894713141021,0.9867335052370154,0.0,0.0023559660770866575
59,en,tr,en-tr,contradiction,contradiction,0.9890894713141021,0.9672433364545687,0.0,0.02184613485953335
59,en,vi,en-vi,contradiction,contradiction,0.9890894713141021,0.9861444038529656,0.0,0.0029450674611364303
59,en,sw,en-sw,contradiction,contradiction,0.9890894713141021,0.9803924906045272,0.0,0.00869698070957492
60,en,hi,en-hi,neutral,neutral,0.979800891000186,0.9599308389533543,0.0,0.019870052046831677
60,en,zh,en-zh,neutral,neutral,0.979800891000186,0.9440485921470821,0.0,0.035752298853103825
60,en,fr,en-fr,neutral,neutral,0.979800891000186,0.9749271705859734,0.0,0.0048737204142125234
60,en,de,en-de,neutral,neutral,0.979800891000186,0.979046839955526,0.0,0.0007540510446599757
60,en,ar,en-ar,neutral,neutral,0.979800891000186,0.9725656989010552,0.0,0.007235192099130816
60,en,es,en-es,neutral,neutral,0.979800891000186,0.9666061500446118,0.0,0.013194740955574158
60,en,th,en-th,neutral,neutral,0.979800891000186,0.9753200283450931,0.0,0.004480862655092843
60,en,tr,en-tr,neutral,neutral,0.979800891000186,0.9460238946904926,0.0,0.03377699630969333
60,en,vi,en-vi,neutral,neutral,0.979800891000186,0.9735883109239982,0.0,0.006212580076187746
60,en,sw,en-sw,neutral,neutral,0.979800891000186,0.9799994555110121,0.0,0.00019856451082611581
61,en,hi,en-hi,entailment,neutral,0.9308769348984021,0.9736025433873455,1.0,0.04272560848894347
61,en,zh,en-zh,entailment,neutral,0.9308769348984021,0.9369445314904512,1.0,0.00606759659204914
61,en,fr,en-fr,entailment,entailment,0.9308769348984021,0.9577968056765367,0.0,0.026919870778134625
61,en,de,en-de,entailment,neutral,0.9308769348984021,0.9412866715333857,1.0,0.01040973663498368
61,en,ar,en-ar,entailment,entailment,0.9308769348984021,0.942034474257057,0.0,0.011157539358654933
61,en,es,en-es,entailment,entailment,0.9308769348984021,0.9382452025896043,0.0,0.007368267691202246
61,en,th,en-th,entailment,neutral,0.9308769348984021,0.9664578069502607,1.0,0.03558087205185867
61,en,tr,en-tr,entailment,neutral,0.9308769348984021,0.9611595153930822,1.0,0.030282580494680134
61,en,vi,en-vi,entailment,entailment,0.9308769348984021,0.9190340515251113,0.0,0.011842883373290758
61,en,sw,en-sw,entailment,entailment,0.9308769348984021,0.9252214516816664,0.0,0.005655483216735702
62,en,hi,en-hi,neutral,neutral,0.9658395635607584,0.9619071766880585,0.0,0.003932386872699922
62,en,zh,en-zh,neutral,neutral,0.9658395635607584,0.9740363089421644,0.0,0.008196745381406023
62,en,fr,en-fr,neutral,neutral,0.9658395635607584,0.9739306912368701,0.0,0.008091127676111753
62,en,de,en-de,neutral,neutral,0.9658395635607584,0.9487488912728602,0.0,0.01709067228789818
62,en,ar,en-ar,neutral,neutral,0.9658395635607584,0.9594163537221312,0.0,0.0064232098386272085
62,en,es,en-es,neutral,neutral,0.9658395635607584,0.9795923324178256,0.0,0.013752768857067221
62,en,th,en-th,neutral,neutral,0.9658395635607584,0.9744044362344793,0.0,0.008564872673720858
62,en,tr,en-tr,neutral,neutral,0.9658395635607584,0.9666299820804993,0.0,0.0007904185197409319
62,en,vi,en-vi,neutral,neutral,0.9658395635607584,0.9812570657253297,0.0,0.015417502164571273
62,en,sw,en-sw,neutral,neutral,0.9658395635607584,0.9819901732843554,0.0,0.016150609723597054
63,en,hi,en-hi,neutral,neutral,0.9673535919246385,0.9740407348059211,0.0,0.006687142881282582
63,en,zh,en-zh,neutral,neutral,0.9673535919246385,0.9529724654583157,0.0,0.014381126466322836
63,en,fr,en-fr,neutral,neutral,0.9673535919246385,0.9517931500194257,0.0,0.015560441905212885
63,en,de,en-de,neutral,contradiction,0.9673535919246385,0.9404842972995855,1.0,0.026869294625053053
63,en,ar,en-ar,neutral,neutral,0.9673535919246385,0.9468744682067977,0.0,0.020479123717840886
63,en,es,en-es,neutral,neutral,0.9673535919246385,0.964367758062758,0.0,0.00298583386188056
63,en,th,en-th,neutral,neutral,0.9673535919246385,0.9633676966252128,0.0,0.0039858952994257235
63,en,tr,en-tr,neutral,neutral,0.9673535919246385,0.9606754495953418,0.0,0.0066781423292967546
63,en,vi,en-vi,neutral,neutral,0.9673535919246385,0.9655213369164567,0.0,0.001832255008181849
63,en,sw,en-sw,neutral,neutral,0.9673535919246385,0.9746658141104986,0.0,0.007312222185860029
64,en,hi,en-hi,neutral,neutral,0.9440147217767966,0.9637197778972354,0.0,0.019705056120438824
64,en,zh,en-zh,neutral,neutral,0.9440147217767966,0.9697712046736456,0.0,0.025756482896849064
64,en,fr,en-fr,neutral,entailment,0.9440147217767966,0.9159721319250652,1.0,0.02804258985173136
64,en,de,en-de,neutral,entailment,0.9440147217767966,0.924097449753337,1.0,0.01991727202345961
64,en,ar,en-ar,neutral,neutral,0.9440147217767966,0.9409986123756073,0.0,0.0030161094011892375
64,en,es,en-es,neutral,neutral,0.9440147217767966,0.934941521121376,0.0,0.00907320065542061
64,en,th,en-th,neutral,neutral,0.9440147217767966,0.962150538099722,0.0,0.01813581632292538
64,en,tr,en-tr,neutral,neutral,0.9440147217767966,0.9709255881359353,0.0,0.026910866359138752
64,en,vi,en-vi,neutral,neutral,0.9440147217767966,0.9620284510695731,0.0,0.01801372929277656
64,en,sw,en-sw,neutral,neutral,0.9440147217767966,0.953531364318776,0.0,0.009516642541979481
65,en,hi,en-hi,contradiction,contradiction,0.9888032098916636,0.9777404890478251,0.0,0.011062720843838525
65,en,zh,en-zh,contradiction,contradiction,0.9888032098916636,0.9719062008447364,0.0,0.016897009046927147
65,en,fr,en-fr,contradiction,contradiction,0.9888032098916636,0.9867916706116417,0.0,0.0020115392800218457
65,en,de,en-de,contradiction,contradiction,0.9888032098916636,0.9845734610916517,0.0,0.004229748800011923
65,en,ar,en-ar,contradiction,contradiction,0.9888032098916636,0.9826754802785662,0.0,0.006127729613097377
65,en,es,en-es,contradiction,contradiction,0.9888032098916636,0.9878487049341645,0.0,0.0009545049574990472
65,en,th,en-th,contradiction,contradiction,0.9888032098916636,0.9780120163160222,0.0,0.0107911935756414
65,en,tr,en-tr,contradiction,contradiction,0.9888032098916636,0.9642768596045828,0.0,0.024526350287080834
65,en,vi,en-vi,contradiction,contradiction,0.9888032098916636,0.9779952745057642,0.0,0.010807935385899414
65,en,sw,en-sw,contradiction,contradiction,0.9888032098916636,0.9864779375754654,0.0,0.002325272316198168
66,en,hi,en-hi,contradiction,neutral,0.9739256575176857,0.9744728648450053,1.0,0.0005472073273196099
66,en,zh,en-zh,contradiction,neutral,0.9739256575176857,0.970422961963981,1.0,0.003502695553704638
66,en,fr,en-fr,contradiction,contradiction,0.9739256575176857,0.941118980505525,0.0,0.03280667701216067
66,en,de,en-de,contradiction,neutral,0.9739256575176857,0.9548822239763188,1.0,0.01904343354136684
66,en,ar,en-ar,contradiction,neutral,0.9739256575176857,0.9356347157331802,1.0,0.03829094178450543
66,en,es,en-es,contradiction,contradiction,0.9739256575176857,0.9406921857614851,0.0,0.03323347175620062
66,en,th,en-th,contradiction,neutral,0.9739256575176857,0.9795199208779647,1.0,0.005594263360279017
66,en,tr,en-tr,contradiction,neutral,0.9739256575176857,0.9543330556285464,1.0,0.01959260188913925
66,en,vi,en-vi,contradiction,neutral,0.9739256575176857,0.9470993859522101,1.0,0.026826271565475568
66,en,sw,en-sw,contradiction,neutral,0.9739256575176857,0.9873313699604207,1.0,0.01340571244273503
67,en,hi,en-hi,neutral,neutral,0.9728185972266749,0.9854861462801994,0.0,0.012667549053524518
67,en,zh,en-zh,neutral,neutral,0.9728185972266749,0.9716411745805806,0.0,0.0011774226460942172
67,en,fr,en-fr,neutral,neutral,0.9728185972266749,0.9647549961617006,0.0,0.00806360106497428
67,en,de,en-de,neutral,neutral,0.9728185972266749,0.97994140421518,0.0,0.007122806988505093
67,en,ar,en-ar,neutral,neutral,0.9728185972266749,0.9713448257084607,0.0,0.0014737715182141509
67,en,es,en-es,neutral,neutral,0.9728185972266749,0.9612914054070466,0.0,0.011527191819628246
67,en,th,en-th,neutral,neutral,0.9728185972266749,0.9743857480760719,0.0,0.0015671508493970698
67,en,tr,en-tr,neutral,neutral,0.9728185972266749,0.9476794598759947,0.0,0.025139137350680185
67,en,vi,en-vi,neutral,neutral,0.9728185972266749,0.9569359448864868,0.0,0.01588265234018804
67,en,sw,en-sw,neutral,neutral,0.9728185972266749,0.9833114396719924,0.0,0.010492842445317563
68,en,hi,en-hi,neutral,neutral,0.9913313369002205,0.9861086475445558,0.0,0.0052226893556646115
68,en,zh,en-zh,neutral,neutral,0.9913313369002205,0.9879712403301475,0.0,0.003360096570072968
68,en,fr,en-fr,neutral,neutral,0.9913313369002205,0.990462564937684,0.0,0.0008687719625364299
68,en,de,en-de,neutral,neutral,0.9913313369002205,0.9899774372494203,0.0,0.0013538996508001278
68,en,ar,en-ar,neutral,neutral,0.9913313369002205,0.9865609026631323,0.0,0.004770434237088117
68,en,es,en-es,neutral,neutral,0.9913313369002205,0.9908404430234705,0.0,0.0004908938767499427
68,en,th,en-th,neutral,neutral,0.9913313369002205,0.9875719994840363,0.0,0.003759337416184172
68,en,tr,en-tr,neutral,neutral,0.9913313369002205,0.9902273076971058,0.0,0.001104029203114698
68,en,vi,en-vi,neutral,neutral,0.9913313369002205,0.991362007124157,0.0,3.067022393654639e-05
68,en,sw,en-sw,neutral,neutral,0.9913313369002205,0.9908023946392622,0.0,0.0005289422609582317
69,en,hi,en-hi,neutral,neutral,0.9465517842544292,0.9491700383998218,0.0,0.002618254145392629
69,en,zh,en-zh,neutral,neutral,0.9465517842544292,0.9594638281087292,0.0,0.012912043854300004
69,en,fr,en-fr,neutral,neutral,0.9465517842544292,0.9711444328671472,0.0,0.024592648612718038
69,en,de,en-de,neutral,neutral,0.9465517842544292,0.964834794131494,0.0,0.01828300987706477
69,en,ar,en-ar,neutral,neutral,0.9465517842544292,0.948111062597007,0.0,0.0015592783425777412
69,en,es,en-es,neutral,neutral,0.9465517842544292,0.9254440651549678,0.0,0.02110771909946141
69,en,th,en-th,neutral,neutral,0.9465517842544292,0.9794545809778856,0.0,0.03290279672345642
69,en,tr,en-tr,neutral,neutral,0.9465517842544292,0.933747853788805,0.0,0.012803930465624225
69,en,vi,en-vi,neutral,neutral,0.9465517842544292,0.9729268284879186,0.0,0.026375044233489353
69,en,sw,en-sw,neutral,neutral,0.9465517842544292,0.9716562652112523,0.0,0.02510448095682305
70,en,hi,en-hi,entailment,neutral,0.9819605158393904,0.9706980244375638,1.0,0.011262491401826558
70,en,zh,en-zh,entailment,neutral,0.9819605158393904,0.9389165959520911,1.0,0.043043919887299276
70,en,fr,en-fr,entailment,neutral,0.9819605158393904,0.9679677706592323,1.0,0.013992745180158028
70,en,de,en-de,entailment,entailment,0.9819605158393904,0.9563276663761783,0.0,0.025632849463212093
70,en,ar,en-ar,entailment,neutral,0.9819605158393904,0.9705214662854019,1.0,0.011439049553988445
70,en,es,en-es,entailment,neutral,0.9819605158393904,0.9746776223127247,1.0,0.007282893526665668
70,en,th,en-th,entailment,neutral,0.9819605158393904,0.9649693168667725,1.0,0.016991198972617916
70,en,tr,en-tr,entailment,neutral,0.9819605158393904,0.9346598173506329,1.0,0.04730069848875751
70,en,vi,en-vi,entailment,neutral,0.9819605158393904,0.9850192310073115,1.0,0.003058715167921111
70,en,sw,en-sw,entailment,neutral,0.9819605158393904,0.9797431297717013,1.0,0.0022173860676890644
71,en,hi,en-hi,contradiction,neutral,0.9891471567798383,0.9766601343300182,1.0,0.01248702244982014
71,en,zh,en-zh,contradiction,neutral,0.9891471567798383,0.9459631303622709,1.0,0.04318402641756747
71,en,fr,en-fr,contradiction,neutral,0.9891471567798383,0.9736909877520821,1.0,0.015456169027756261
71,en,de,en-de,contradiction,contradiction,0.9891471567798383,0.9676142457181183,0.0,0.02153291106172006
71,en,ar,en-ar,contradiction,neutral,0.9891471567798383,0.9486480893507998,1.0,0.04049906742903853
71,en,es,en-es,contradiction,contradiction,0.9891471567798383,0.982789547436674,0.0,0.006357609343164317
71,en,th,en-th,contradiction,contradiction,0.9891471567798383,0.9731234654475781,0.0,0.016023691332260226
71,en,tr,en-tr,contradiction,contradiction,0.9891471567798383,0.9803186255908751,0.0,0.008828531188963207
71,en,vi,en-vi,contradiction,contradiction,0.9891471567798383,0.9732739386348995,0.0,0.015873218144938805
71,en,sw,en-sw,contradiction,contradiction,0.9891471567798383,0.929966495528453,0.0,0.059180661251385325
72,en,hi,en-hi,contradiction,contradiction,0.9921317193295803,0.9834912841900836,0.0,0.00864043513949675
72,en,zh,en-zh,contradiction,contradiction,0.9921317193295803,0.9787140559654319,0.0,0.013417663364148402
72,en,fr,en-fr,contradiction,contradiction,0.9921317193295803,0.9917638765118345,0.0,0.0003678428177458226
72,en,de,en-de,contradiction,contradiction,0.9921317193295803,0.9897929884293437,0.0,0.0023387309002366186
72,en,ar,en-ar,contradiction,contradiction,0.9921317193295803,0.9816488378153178,0.0,0.010482881514262576
72,en,es,en-es,contradiction,contradiction,0.9921317193295803,0.9879744235064675,0.0,0.004157295823112861
72,en,th,en-th,contradiction,contradiction,0.9921317193295803,0.9804715977789327,0.0,0.011660121550647662
72,en,tr,en-tr,contradiction,contradiction,0.9921317193295803,0.9764075544390922,0.0,0.015724164890488113
72,en,vi,en-vi,contradiction,contradiction,0.9921317193295803,0.965218776830909,0.0,0.026912942498671377
72,en,sw,en-sw,contradiction,contradiction,0.9921317193295803,0.9807905983618812,0.0,0.011341120967699125
73,en,hi,en-hi,neutral,neutral,0.9818435254423622,0.9893272702386718,0.0,0.007483744796309644
73,en,zh,en-zh,neutral,neutral,0.9818435254423622,0.9532724888317265,0.0,0.028571036610635647
73,en,fr,en-fr,neutral,neutral,0.9818435254423622,0.9908899883302906,0.0,0.00904646288792843
73,en,de,en-de,neutral,neutral,0.9818435254423622,0.971915580834813,0.0,0.0099279446075492
73,en,ar,en-ar,neutral,neutral,0.9818435254423622,0.9420643203351061,0.0,0.03977920510725608
73,en,es,en-es,neutral,neutral,0.9818435254423622,0.9898006474250862,0.0,0.007957121982724025
73,en,th,en-th,neutral,neutral,0.9818435254423622,0.980285327611521,0.0,0.0015581978308412126
73,en,tr,en-tr,neutral,neutral,0.9818435254423622,0.9743952016090041,0.0,0.007448323833358139
73,en,vi,en-vi,neutral,contradiction,0.9818435254423622,0.9403114248066833,1.0,0.041532100635678915
73,en,sw,en-sw,neutral,neutral,0.9818435254423622,0.9668929325224033,0.0,0.014950592919958927
74,en,hi,en-hi,neutral,neutral,0.9663602222292239,0.9662905437562537,0.0,6.9678472970236e-05
74,en,zh,en-zh,neutral,neutral,0.9663602222292239,0.9648597727056968,0.0,0.0015004495235271254
74,en,fr,en-fr,neutral,neutral,0.9663602222292239,0.9820450512948735,0.0,0.015684829065649608
74,en,de,en-de,neutral,contradiction,0.9663602222292239,0.9372364138245064,1.0,0.02912380840471751
74,en,ar,en-ar,neutral,neutral,0.9663602222292239,0.9359306276504089,0.0,0.030429594578815
74,en,es,en-es,neutral,neutral,0.9663602222292239,0.956712569594572,0.0,0.009647652634651949
74,en,th,en-th,neutral,neutral,0.9663602222292239,0.9596230220924146,0.0,0.00673720013680934
74,en,tr,en-tr,neutral,neutral,0.9663602222292239,0.9696960612362858,0.0,0.0033358390070619137
74,en,vi,en-vi,neutral,neutral,0.9663602222292239,0.9734330512407849,0.0,0.007072829011561033
74,en,sw,en-sw,neutral,neutral,0.9663602222292239,0.9704490884708067,0.0,0.004088866241582778
75,en,hi,en-hi,neutral,neutral,0.973832910187447,0.9828623029565249,0.0,0.009029392769077882
75,en,zh,en-zh,neutral,neutral,0.973832910187447,0.9831027698017323,0.0,0.00926985961428528
75,en,fr,en-fr,neutral,neutral,0.973832910187447,0.9807847630852634,0.0,0.006951852897816413
75,en,de,en-de,neutral,neutral,0.973832910187447,0.9719527939953576,0.0,0.0018801161920893872
75,en,ar,en-ar,neutral,neutral,0.973832910187447,0.9777114595048031,0.0,0.0038785493173560948
75,en,es,en-es,neutral,neutral,0.973832910187447,0.9838557371313145,0.0,0.010022826943867469
75,en,th,en-th,neutral,neutral,0.973832910187447,0.9803783114301257,0.0,0.006545401242678661
75,en,tr,en-tr,neutral,neutral,0.973832910187447,0.984937919535768,0.0,0.011105009348321038
75,en,vi,en-vi,neutral,neutral,0.973832910187447,0.9850040477965564,0.0,0.011171137609109372
75,en,sw,en-sw,neutral,neutral,0.973832910187447,0.9811812534144196,0.0,0.007348343226972642
76,en,hi,en-hi,neutral,neutral,0.9493985455446371,0.9552070743265683,0.0,0.005808528781931166
76,en,zh,en-zh,neutral,contradiction,0.9493985455446371,0.9433454999322527,1.0,0.0060530456123844
76,en,fr,en-fr,neutral,neutral,0.9493985455446371,0.9534468917771799,0.0,0.004048346232542799
76,en,de,en-de,neutral,neutral,0.9493985455446371,0.9483237517189088,0.0,0.0010747938257282819
76,en,ar,en-ar,neutral,neutral,0.9493985455446371,0.9265387235054497,0.0,0.02285982203918735
76,en,es,en-es,neutral,neutral,0.9493985455446371,0.9402279322854439,0.0,0.009170613259193217
76,en,th,en-th,neutral,neutral,0.9493985455446371,0.9594726686700688,0.0,0.010074123125431655
76,en,tr,en-tr,neutral,neutral,0.9493985455446371,0.9488220448941452,0.0,0.0005765006504918624
76,en,vi,en-vi,neutral,neutral,0.9493985455446371,0.9381393257137369,0.0,0.011259219830900169
76,en,sw,en-sw,neutral,neutral,0.9493985455446371,0.9692763536457459,0.0,0.01987780810110884
77,en,hi,en-hi,neutral,neutral,0.9867690880746068,0.9697592656675718,0.0,0.01700982240703508
77,en,zh,en-zh,neutral,neutral,0.9867690880746068,0.959582355441506,0.0,0.027186732633100785
77,en,fr,en-fr,neutral,neutral,0.9867690880746068,0.9891638293258849,0.0,0.002394741251278032
77,en,de,en-de,neutral,neutral,0.9867690880746068,0.9823954874066783,0.0,0.004373600667928579
77,en,ar,en-ar,neutral,neutral,0.9867690880746068,0.9762114391286746,0.0,0.010557648945932252
77,en,es,en-es,neutral,neutral,0.9867690880746068,0.9818158418327368,0.0,0.004953246241869991
77,en,th,en-th,neutral,neutral,0.9867690880746068,0.9772258416054853,0.0,0.009543246469121525
77,en,tr,en-tr,neutral,neutral,0.9867690880746068,0.9877108682542242,0.0,0.0009417801796173242
77,en,vi,en-vi,neutral,neutral,0.9867690880746068,0.9871248457670982,0.0,0.00035575769249140965
77,en,sw,en-sw,neutral,neutral,0.9867690880746068,0.9843012698719202,0.0,0.0024678182026866002
78,en,hi,en-hi,contradiction,neutral,0.9793515737562346,0.9452488841979244,1.0,0.034102689558310195
78,en,zh,en-zh,contradiction,contradiction,0.9793515737562346,0.9811472517952379,0.0,0.0017956780390032678
78,en,fr,en-fr,contradiction,contradiction,0.9793515737562346,0.9766710320893255,0.0,0.0026805416669091198
78,en,de,en-de,contradiction,contradiction,0.9793515737562346,0.977846129382,0.0,0.0015054443742346102
78,en,ar,en-ar,contradiction,contradiction,0.9793515737562346,0.9662466334839253,0.0,0.013104940272309351
78,en,es,en-es,contradiction,contradiction,0.9793515737562346,0.981697801033202,0.0,0.0023462272769674275
78,en,th,en-th,contradiction,contradiction,0.9793515737562346,0.9794677180885447,0.0,0.00011614433231010857
78,en,tr,en-tr,contradiction,contradiction,0.9793515737562346,0.9524572772978033,0.0,0.026894296458431333
78,en,vi,en-vi,contradiction,contradiction,0.9793515737562346,0.973764835075291,0.0,0.005586738680943615
78,en,sw,en-sw,contradiction,contradiction,0.9793515737562346,0.9703224363826634,0.0,0.00902913737357125
79,en,hi,en-hi,neutral,neutral,0.9626235799878635,0.9580873618404225,0.0,0.004536218147440985
79,en,zh,en-zh,neutral,neutral,0.9626235799878635,0.9590610575308041,0.0,0.0035625224570594582
79,en,fr,en-fr,neutral,neutral,0.9626235799878635,0.9527525786897758,0.0,0.009871001298087712
79,en,de,en-de,neutral,neutral,0.9626235799878635,0.9618795285367006,0.0,0.0007440514511629637
79,en,ar,en-ar,neutral,neutral,0.9626235799878635,0.963373786574757,0.0,0.0007502065868935093
